sentances,predictions
"The presence of anti-phospholipid syndrome (APS) was associated with fetal loss (P‚Äö√Ñ√¢=‚Äö√Ñ√¢0.018, OR‚Äö√Ñ√¢=‚Äö√Ñ√¢6.41 (95¬¨‚Ä†% CI‚Äö√Ñ√¢=‚Äö√Ñ√¢1.57-26.14)).","[{'The': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'anti-phospholipid': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(APS)': 'O'}, {'was': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'fetal': 'B-Entity'}, {'loss': 'I-Entity'}, {'(P‚Äö√Ñ√¢=‚Äö√Ñ√¢0.018,': 'O'}]"
"Sjogren's syndrome (SS) is a systemic, autoimmune disorder characterized by salivary insufficiency and lymphocytic infiltration of the exocrine glands.","[{""Sjogren's"": 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'is': 'O'}, {'a': 'O'}, {'systemic,': 'O'}, {'autoimmune': 'I-Entity'}, {'disorder': 'I-Entity'}, {'characterized': 'O'}, {'by': 'O'}, {'salivary': 'B-Entity'}, {'insufficiency': 'I-Entity'}, {'and': 'O'}, {'lymphocytic': 'O'}, {'infiltration': 'I-Entity'}, {'of': 'O'}, {'the': 'O'}, {'exocrine': 'O'}, {'glands.': 'O'}]"
Relapsing polychondritis (RP) is an unusually rare disease involving multiple organs.,"[{'Relapsing': 'O'}, {'polychondritis': 'I-Entity'}, {'(RP)': 'O'}, {'is': 'O'}, {'an': 'O'}, {'unusually': 'O'}, {'rare': 'O'}, {'disease': 'O'}, {'involving': 'O'}, {'multiple': 'O'}, {'organs.': 'O'}]"
"PATIENTS AND Data for this retrospective, single-center, pilot study were based on a chart review of 48 sequential patients with recalcitrant dry eye who were evaluated for SS via serological analysis.","[{'PATIENTS': 'O'}, {'AND': 'O'}, {'Data': 'O'}, {'for': 'O'}, {'this': 'O'}, {'retrospective,': 'O'}, {'single-center,': 'O'}, {'pilot': 'O'}, {'study': 'O'}, {'were': 'O'}, {'based': 'O'}, {'on': 'O'}, {'a': 'O'}, {'chart': 'O'}, {'review': 'O'}, {'of': 'O'}, {'48': 'O'}, {'sequential': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'recalcitrant': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'who': 'O'}, {'were': 'O'}, {'evaluated': 'O'}, {'for': 'O'}, {'SS': 'I-Entity'}, {'via': 'O'}, {'serological': 'O'}, {'analysis.': 'O'}]"
We reviewed sIBM cases with Sjogrens syndrome (sIBM/SS) from the Perth Inflammatory Myopathies Database to determine whether they are distinguishable from other sIBM cases.,"[{'We': 'O'}, {'reviewed': 'O'}, {'sIBM': 'I-Entity'}, {'cases': 'O'}, {'with': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(sIBM/SS)': 'O'}, {'from': 'O'}, {'the': 'O'}, {'Perth': 'O'}, {'Inflammatory': 'B-Entity'}, {'Myopathies': 'I-Entity'}, {'Database': 'O'}, {'to': 'O'}, {'determine': 'O'}, {'whether': 'O'}, {'they': 'O'}, {'are': 'O'}, {'distinguishable': 'O'}, {'from': 'O'}, {'other': 'O'}, {'sIBM': 'I-Entity'}, {'cases.': 'O'}]"
These results correspond to previous findings on individual samples from patients with these diseases.,"[{'These': 'O'}, {'results': 'O'}, {'correspond': 'O'}, {'to': 'O'}, {'previous': 'O'}, {'findings': 'O'}, {'on': 'O'}, {'individual': 'O'}, {'samples': 'O'}, {'from': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'these': 'O'}, {'diseases.': 'O'}]"
"In the multivariate model identified using backwards selection, four variables (pain catastrophizing, fibromyalgia status, serological status, and the conviction that illness would have severe consequences) predicted 55% of the variance in pain severity.","[{'In': 'O'}, {'the': 'O'}, {'multivariate': 'O'}, {'model': 'O'}, {'identified': 'O'}, {'using': 'O'}, {'backwards': 'O'}, {'selection,': 'O'}, {'four': 'O'}, {'variables': 'O'}, {'(pain': 'O'}, {'catastrophizing,': 'O'}, {'fibromyalgia': 'I-Entity'}, {'status,': 'O'}, {'serological': 'O'}, {'status,': 'O'}, {'and': 'O'}, {'the': 'O'}, {'conviction': 'O'}, {'that': 'O'}, {'illness': 'I-Entity'}, {'would': 'O'}, {'have': 'O'}, {'severe': 'O'}, {'consequences)': 'O'}, {'predicted': 'O'}, {'55%': 'O'}, {'of': 'O'}, {'the': 'O'}, {'variance': 'O'}, {'in': 'O'}, {'pain': 'I-Entity'}, {'severity.': 'O'}]"
"Collectively, the results are suggestive of dysregulation of GILZ playing a role in inflammation and associated Del-1/Il-17 imbalance in SS.","[{'Collectively,': 'O'}, {'the': 'O'}, {'results': 'O'}, {'are': 'O'}, {'suggestive': 'O'}, {'of': 'O'}, {'dysregulation': 'O'}, {'of': 'O'}, {'GILZ': 'O'}, {'playing': 'O'}, {'a': 'O'}, {'role': 'O'}, {'in': 'O'}, {'inflammation': 'O'}, {'and': 'O'}, {'associated': 'O'}, {'Del-1/Il-17': 'O'}, {'imbalance': 'O'}, {'in': 'O'}, {'SS.': 'I-Entity'}]"
The conjunctival inflammation was also accompanied by an increase in local lymphatic vessels.,"[{'The': 'O'}, {'conjunctival': 'B-Entity'}, {'inflammation': 'I-Entity'}, {'was': 'O'}, {'also': 'O'}, {'accompanied': 'O'}, {'by': 'O'}, {'an': 'O'}, {'increase': 'O'}, {'in': 'O'}, {'local': 'O'}, {'lymphatic': 'O'}, {'vessels.': 'O'}]"
"Although extra glandular manifestations are uncommon, they can occur with the musculoskeletal, renal, pulmonary and hematological disease.","[{'Although': 'O'}, {'extra': 'O'}, {'glandular': 'O'}, {'manifestations': 'O'}, {'are': 'O'}, {'uncommon,': 'O'}, {'they': 'O'}, {'can': 'O'}, {'occur': 'O'}, {'with': 'O'}, {'the': 'O'}, {'musculoskeletal,': 'B-Entity'}, {'renal,': 'I-Entity'}, {'pulmonary': 'I-Entity'}, {'and': 'I-Entity'}, {'hematological': 'I-Entity'}, {'disease.': 'I-Entity'}]"
"Regarding characteristic appearances of fat signal, the A/B of parotid gland with homogeneous intensity distribution (3.51 ¬¨¬± 0.75) was higher than that with heterogeneous intensity distribution (1.56 ¬¨¬± 0.66, P = 0.001).","[{'Regarding': 'O'}, {'characteristic': 'O'}, {'appearances': 'O'}, {'of': 'O'}, {'fat': 'O'}, {'signal,': 'O'}, {'the': 'O'}, {'A/B': 'O'}, {'of': 'O'}, {'parotid': 'O'}, {'gland': 'O'}, {'with': 'O'}, {'homogeneous': 'O'}, {'intensity': 'O'}, {'distribution': 'O'}, {'(3.51': 'O'}, {'¬¨¬±': 'O'}, {'0.75)': 'O'}, {'was': 'O'}, {'higher': 'O'}, {'than': 'O'}, {'that': 'O'}, {'with': 'O'}, {'heterogeneous': 'O'}, {'intensity': 'O'}, {'distribution': 'O'}, {'(1.56': 'O'}, {'¬¨¬±': 'O'}, {'0.66,': 'O'}]"
Patients with ICD-7-10 codes for Sjogrens syndrome (SS) and a diagnosis of malignant lymphoma before or after SS diagnosis were identified by linking the Swedish Patient Register 1964-2007 with the Cancer Register 1990-2007 (n¬¨‚Ä†=¬¨‚Ä†224).,"[{'Patients': 'O'}, {'with': 'O'}, {'ICD-7-10': 'O'}, {'codes': 'O'}, {'for': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'and': 'O'}, {'a': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'malignant': 'B-Entity'}, {'lymphoma': 'I-Entity'}, {'before': 'O'}, {'or': 'O'}, {'after': 'O'}, {'SS': 'I-Entity'}, {'diagnosis': 'O'}, {'were': 'O'}, {'identified': 'O'}, {'by': 'O'}, {'linking': 'O'}, {'the': 'O'}, {'Swedish': 'O'}, {'Patient': 'O'}, {'Register': 'O'}, {'1964-2007': 'O'}, {'with': 'O'}, {'the': 'O'}, {'Cancer': 'I-Entity'}, {'Register': 'O'}, {'1990-2007': 'O'}, {'(n¬¨‚Ä†=¬¨‚Ä†224).': 'O'}]"
"After lymph node biopsy, the patient was proven to have sinus histiocytosis, which is another rare finding in Sjogrens syndrome.","[{'After': 'O'}, {'lymph': 'O'}, {'node': 'O'}, {'biopsy,': 'O'}, {'the': 'O'}, {'patient': 'O'}, {'was': 'O'}, {'proven': 'O'}, {'to': 'O'}, {'have': 'O'}, {'sinus': 'B-Entity'}, {'histiocytosis,': 'I-Entity'}, {'which': 'O'}, {'is': 'O'}, {'another': 'O'}, {'rare': 'O'}, {'finding': 'O'}, {'in': 'O'}, {'Sjogrens': 'B-Entity'}, {'syndrome.': 'I-Entity'}]"
"We evaluated the survival impact of MPAP, which is measured using right heart catheterization, on survival of patients with CTD-ILD with various CTD backgrounds.","[{'We': 'O'}, {'evaluated': 'O'}, {'the': 'O'}, {'survival': 'O'}, {'impact': 'O'}, {'of': 'O'}, {'MPAP,': 'I-Entity'}, {'which': 'O'}, {'is': 'O'}, {'measured': 'O'}, {'using': 'O'}, {'right': 'O'}, {'heart': 'O'}, {'catheterization,': 'O'}, {'on': 'O'}, {'survival': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'CTD-ILD': 'O'}, {'with': 'O'}, {'various': 'O'}, {'CTD': 'O'}, {'backgrounds.': 'O'}]"
"One year later she developed severe constitutional symptoms, sicca symptoms, lymphadenopathy, anemia, and interstitial lung disease.","[{'One': 'O'}, {'year': 'O'}, {'later': 'O'}, {'she': 'O'}, {'developed': 'O'}, {'severe': 'O'}, {'constitutional': 'O'}, {'symptoms,': 'O'}, {'sicca': 'B-Entity'}, {'symptoms,': 'I-Entity'}, {'lymphadenopathy,': 'I-Entity'}, {'anemia,': 'I-Entity'}, {'and': 'O'}, {'interstitial': 'B-Entity'}, {'lung': 'I-Entity'}, {'disease.': 'I-Entity'}]"
"No significant difference in ANA titer, anti-SSA antibodies, anti-SSB antibodies, C3 concentration or C4 concentration was observed between the two groups.","[{'No': 'O'}, {'significant': 'O'}, {'difference': 'O'}, {'in': 'O'}, {'ANA': 'O'}, {'titer,': 'O'}, {'anti-SSA': 'O'}, {'antibodies,': 'O'}, {'anti-SSB': 'O'}, {'antibodies,': 'O'}, {'C3': 'O'}, {'concentration': 'O'}, {'or': 'O'}, {'C4': 'O'}, {'concentration': 'O'}, {'was': 'O'}, {'observed': 'O'}, {'between': 'O'}, {'the': 'O'}, {'two': 'O'}, {'groups.': 'O'}]"
"Three hundred and seven RA patients responding positive to at least one of the questions in a questionnaire about sicca symptoms, were examined by Schirmer I test for tear production, and unstimulated whole saliva collection (USWC).","[{'Three': 'O'}, {'hundred': 'O'}, {'and': 'O'}, {'seven': 'O'}, {'RA': 'I-Entity'}, {'patients': 'O'}, {'responding': 'O'}, {'positive': 'O'}, {'to': 'O'}, {'at': 'O'}, {'least': 'O'}, {'one': 'O'}, {'of': 'O'}, {'the': 'O'}, {'questions': 'O'}, {'in': 'O'}, {'a': 'O'}, {'questionnaire': 'O'}, {'about': 'O'}, {'sicca': 'B-Entity'}, {'symptoms,': 'I-Entity'}, {'were': 'O'}, {'examined': 'O'}, {'by': 'O'}, {'Schirmer': 'O'}, {'I': 'O'}, {'test': 'O'}, {'for': 'O'}, {'tear': 'O'}, {'production,': 'O'}, {'and': 'O'}, {'unstimulated': 'O'}, {'whole': 'O'}, {'saliva': 'O'}, {'collection': 'O'}, {'(USWC).': 'O'}]"
The only patient whose biopsy lacked IgG4-positive plasma cells had pathologic evidence of cytomegalovirus infection.,"[{'The': 'O'}, {'only': 'O'}, {'patient': 'O'}, {'whose': 'O'}, {'biopsy': 'O'}, {'lacked': 'O'}, {'IgG4-positive': 'O'}, {'plasma': 'O'}, {'cells': 'O'}, {'had': 'O'}, {'pathologic': 'O'}, {'evidence': 'O'}, {'of': 'O'}, {'cytomegalovirus': 'B-Entity'}, {'infection.': 'I-Entity'}]"
"In accordance with other European studies, systemic diseases are the main causes of hepatic granulomas.","[{'In': 'O'}, {'accordance': 'O'}, {'with': 'O'}, {'other': 'O'}, {'European': 'O'}, {'studies,': 'O'}, {'systemic': 'B-Entity'}, {'diseases': 'I-Entity'}, {'are': 'O'}, {'the': 'O'}, {'main': 'O'}, {'causes': 'O'}, {'of': 'O'}, {'hepatic': 'B-Entity'}, {'granulomas.': 'I-Entity'}]"
"The clinical-pathological correlations derived from the study of renal tissues can be useful for differential diagnosis, prognosis assessment and therapeutic decisions.","[{'The': 'O'}, {'clinical-pathological': 'O'}, {'correlations': 'O'}, {'derived': 'O'}, {'from': 'O'}, {'the': 'O'}, {'study': 'O'}, {'of': 'O'}, {'renal': 'O'}, {'tissues': 'O'}, {'can': 'O'}, {'be': 'O'}, {'useful': 'O'}, {'for': 'O'}, {'differential': 'O'}, {'diagnosis,': 'O'}, {'prognosis': 'O'}, {'assessment': 'O'}, {'and': 'O'}, {'therapeutic': 'O'}, {'decisions.': 'O'}]"
Presentation of hyposalivation was associated with significant alteration in 22 out of 119 reliably detectable biomarkers.,"[{'Presentation': 'O'}, {'of': 'O'}, {'hyposalivation': 'I-Entity'}, {'was': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'significant': 'O'}, {'alteration': 'O'}, {'in': 'O'}, {'22': 'O'}, {'out': 'O'}, {'of': 'O'}, {'119': 'O'}, {'reliably': 'O'}, {'detectable': 'O'}, {'biomarkers.': 'O'}]"
A 61-year-old woman was admitted to our hospital because of muscle paralysis and was found to have severe hypokalemia.,"[{'A': 'O'}, {'61-year-old': 'O'}, {'woman': 'O'}, {'was': 'O'}, {'admitted': 'O'}, {'to': 'O'}, {'our': 'O'}, {'hospital': 'O'}, {'because': 'O'}, {'of': 'O'}, {'muscle': 'B-Entity'}, {'paralysis': 'I-Entity'}, {'and': 'O'}, {'was': 'O'}, {'found': 'O'}, {'to': 'O'}, {'have': 'O'}, {'severe': 'O'}, {'hypokalemia.': 'I-Entity'}]"
To assess the effect of B cell depletion therapy on effector CD4+ T cell homeostasis and its relation to objective measures of disease activity in patients with primary Sjogren syndrome (pSS).,"[{'To': 'O'}, {'assess': 'O'}, {'the': 'O'}, {'effect': 'O'}, {'of': 'O'}, {'B': 'O'}, {'cell': 'O'}, {'depletion': 'O'}, {'therapy': 'O'}, {'on': 'O'}, {'effector': 'O'}, {'CD4+': 'O'}, {'T': 'O'}, {'cell': 'O'}, {'homeostasis': 'O'}, {'and': 'O'}, {'its': 'O'}, {'relation': 'O'}, {'to': 'O'}, {'objective': 'O'}, {'measures': 'O'}, {'of': 'O'}, {'disease': 'O'}, {'activity': 'O'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'primary': 'B-Entity'}, {'Sjogren': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS).': 'O'}]"
Nonvasculitic autoimmune meningoencephalitis (NAIM) is a rare condition describing a syndrome of steroid-responsive encephalopathy in patients with similar clinical and pathologic features.,"[{'Nonvasculitic': 'B-Entity'}, {'autoimmune': 'I-Entity'}, {'meningoencephalitis': 'I-Entity'}, {'(NAIM)': 'O'}, {'is': 'O'}, {'a': 'O'}, {'rare': 'O'}, {'condition': 'O'}, {'describing': 'O'}, {'a': 'O'}, {'syndrome': 'O'}, {'of': 'O'}, {'steroid-responsive': 'I-Entity'}, {'encephalopathy': 'I-Entity'}, {'in': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'similar': 'O'}, {'clinical': 'O'}, {'and': 'O'}, {'pathologic': 'O'}, {'features.': 'O'}]"
"To study the relationship of the presence of secondary SS with disease activity, duration in RA.","[{'To': 'O'}, {'study': 'O'}, {'the': 'O'}, {'relationship': 'O'}, {'of': 'O'}, {'the': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'secondary': 'O'}, {'SS': 'I-Entity'}, {'with': 'O'}, {'disease': 'O'}, {'activity,': 'O'}, {'duration': 'O'}, {'in': 'O'}, {'RA.': 'I-Entity'}]"
"A series of 13 patients underwent a comprehensive evaluation for suspected autonomic impairment, including a neurological examination, autonomic testing, and laboratory studies.","[{'A': 'O'}, {'series': 'O'}, {'of': 'O'}, {'13': 'O'}, {'patients': 'O'}, {'underwent': 'O'}, {'a': 'O'}, {'comprehensive': 'O'}, {'evaluation': 'O'}, {'for': 'O'}, {'suspected': 'O'}, {'autonomic': 'B-Entity'}, {'impairment,': 'I-Entity'}, {'including': 'O'}, {'a': 'O'}, {'neurological': 'O'}, {'examination,': 'O'}, {'autonomic': 'O'}, {'testing,': 'O'}, {'and': 'O'}, {'laboratory': 'O'}, {'studies.': 'O'}]"
"The simultaneous presence of at least three antibodies by BioPlex was found in 35% of patients with SLE, 4% with SSc, 100% with MCTD, 64% with SS, 7% with inflammatory myopathy, 0.7% of CFS and diseased controls, and none of the blood donors.","[{'The': 'O'}, {'simultaneous': 'O'}, {'presence': 'O'}, {'of': 'O'}, {'at': 'O'}, {'least': 'O'}, {'three': 'O'}, {'antibodies': 'O'}, {'by': 'O'}, {'BioPlex': 'O'}, {'was': 'O'}, {'found': 'O'}, {'in': 'O'}, {'35%': 'O'}, {'of': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'SLE,': 'I-Entity'}, {'4%': 'O'}, {'with': 'O'}, {'SSc,': 'I-Entity'}, {'100%': 'O'}, {'with': 'O'}, {'MCTD,': 'I-Entity'}, {'64%': 'O'}, {'with': 'O'}, {'SS,': 'I-Entity'}, {'7%': 'O'}, {'with': 'O'}, {'inflammatory': 'B-Entity'}, {'myopathy,': 'I-Entity'}, {'0.7%': 'O'}, {'of': 'O'}, {'CFS': 'I-Entity'}, {'and': 'O'}, {'diseased': 'O'}, {'controls,': 'O'}]"
Systemic autoimmune diseases (SAD) can involve numerous structures and organs.,"[{'Systemic': 'B-Entity'}, {'autoimmune': 'I-Entity'}, {'diseases': 'I-Entity'}, {'(SAD)': 'O'}, {'can': 'O'}, {'involve': 'O'}, {'numerous': 'O'}, {'structures': 'O'}, {'and': 'O'}, {'organs.': 'O'}]"
"Sixteen (6.3%) and seven (2.7%) patients were positive for anti-SS-A and SS-B antibodies, respectively.","[{'Sixteen': 'O'}, {'(6.3%)': 'O'}, {'and': 'O'}, {'seven': 'O'}, {'(2.7%)': 'O'}, {'patients': 'O'}, {'were': 'O'}, {'positive': 'O'}, {'for': 'O'}, {'anti-SS-A': 'O'}, {'and': 'O'}, {'SS-B': 'O'}, {'antibodies,': 'O'}, {'respectively.': 'O'}]"
The total glucosides of paeony (TGP) can inhibit inflammation and alleviate symptoms in autoimmune diseases.,"[{'The': 'O'}, {'total': 'B-Entity'}, {'glucosides': 'I-Entity'}, {'of': 'I-Entity'}, {'paeony': 'I-Entity'}, {'(TGP)': 'O'}, {'can': 'O'}, {'inhibit': 'O'}, {'inflammation': 'I-Entity'}, {'and': 'O'}, {'alleviate': 'O'}, {'symptoms': 'O'}, {'in': 'O'}, {'autoimmune': 'B-Entity'}, {'diseases.': 'I-Entity'}]"
"Systemic involvement plays a key role in the prognosis of primary Sjogrens syndrome, and recent studies have focused on cutaneous, pulmonary, renal and neurological disease features.","[{'Systemic': 'O'}, {'involvement': 'O'}, {'plays': 'O'}, {'a': 'O'}, {'key': 'O'}, {'role': 'O'}, {'in': 'O'}, {'the': 'O'}, {'prognosis': 'O'}, {'of': 'O'}, {'primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome,': 'I-Entity'}, {'and': 'O'}, {'recent': 'O'}, {'studies': 'O'}, {'have': 'O'}, {'focused': 'O'}, {'on': 'O'}, {'cutaneous,': 'B-Entity'}, {'pulmonary,': 'I-Entity'}, {'renal': 'I-Entity'}, {'and': 'I-Entity'}, {'neurological': 'I-Entity'}, {'disease': 'I-Entity'}, {'features.': 'O'}]"
"Modest improvements were observed at week 26 in patient-reported symptoms of fatigue and oral dryness, with no significant improvement in the objective measures of lacrimal and salivary gland function.","[{'Modest': 'O'}, {'improvements': 'O'}, {'were': 'O'}, {'observed': 'O'}, {'at': 'O'}, {'week': 'O'}, {'26': 'O'}, {'in': 'O'}, {'patient-reported': 'O'}, {'symptoms': 'O'}, {'of': 'O'}, {'fatigue': 'I-Entity'}, {'and': 'O'}, {'oral': 'B-Entity'}, {'dryness,': 'I-Entity'}, {'with': 'O'}, {'no': 'O'}, {'significant': 'O'}, {'improvement': 'O'}, {'in': 'O'}, {'the': 'O'}, {'objective': 'O'}, {'measures': 'O'}, {'of': 'O'}, {'lacrimal': 'O'}, {'and': 'O'}, {'salivary': 'O'}, {'gland': 'O'}, {'function.': 'O'}]"
In this article we discuss two cases of Sjogren's syndrome with diabetes mellitus and renal manifestations.Chennai 600 004.large-scale case-control study.,"[{'In': 'O'}, {'this': 'O'}, {'article': 'O'}, {'we': 'O'}, {'discuss': 'O'}, {'two': 'O'}, {'cases': 'O'}, {'of': 'O'}, {""Sjogren's"": 'B-Entity'}, {'syndrome': 'I-Entity'}, {'with': 'O'}, {'diabetes': 'B-Entity'}, {'mellitus': 'I-Entity'}, {'and': 'O'}, {'renal': 'O'}, {'manifestations.Chennai': 'O'}, {'600': 'O'}, {'004.large-scale': 'O'}, {'case-control': 'O'}, {'study.': 'O'}]"
"Laugier-Hunziker syndrome is a rare benign idiopathic condition characterized by acquired macular pigmentation of lips and buccal mucosa, often accompanied with melanonychia.","[{'Laugier-Hunziker': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'is': 'O'}, {'a': 'O'}, {'rare': 'O'}, {'benign': 'O'}, {'idiopathic': 'O'}, {'condition': 'O'}, {'characterized': 'O'}, {'by': 'O'}, {'acquired': 'O'}, {'macular': 'O'}, {'pigmentation': 'I-Entity'}, {'of': 'O'}, {'lips': 'O'}, {'and': 'O'}, {'buccal': 'O'}, {'mucosa,': 'O'}, {'often': 'O'}, {'accompanied': 'O'}, {'with': 'O'}, {'melanonychia.': 'I-Entity'}]"
"Glucocorticoids, NSAIDs and/or immunosuppressive drugs may be used for the treatment of extraglandular manifestations or complications.","[{'Glucocorticoids,': 'O'}, {'NSAIDs': 'O'}, {'and/or': 'O'}, {'immunosuppressive': 'O'}, {'drugs': 'O'}, {'may': 'O'}, {'be': 'O'}, {'used': 'O'}, {'for': 'O'}, {'the': 'O'}, {'treatment': 'O'}, {'of': 'O'}, {'extraglandular': 'O'}, {'manifestations': 'O'}, {'or': 'O'}, {'complications.': 'O'}]"
Measurement of CRP is very useful in the rapid diagnosis of infection as a progressive increase can be shown in the first 48 hours.,"[{'Measurement': 'O'}, {'of': 'O'}, {'CRP': 'O'}, {'is': 'O'}, {'very': 'O'}, {'useful': 'O'}, {'in': 'O'}, {'the': 'O'}, {'rapid': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'infection': 'I-Entity'}, {'as': 'O'}, {'a': 'O'}, {'progressive': 'O'}, {'increase': 'O'}, {'can': 'O'}, {'be': 'O'}, {'shown': 'O'}, {'in': 'O'}, {'the': 'O'}, {'first': 'O'}, {'48': 'O'}, {'hours.': 'O'}]"
Gene expression profiles were analysed and selected enriched genes were further examined using real time PCR and by immunofluorescence.,"[{'Gene': 'O'}, {'expression': 'O'}, {'profiles': 'O'}, {'were': 'O'}, {'analysed': 'O'}, {'and': 'O'}, {'selected': 'O'}, {'enriched': 'O'}, {'genes': 'O'}, {'were': 'O'}, {'further': 'O'}, {'examined': 'O'}, {'using': 'O'}, {'real': 'O'}, {'time': 'O'}, {'PCR': 'O'}, {'and': 'O'}, {'by': 'O'}, {'immunofluorescence.': 'O'}]"
